reviews,appVersion,at,label
tratando comunicarme algun asesor no forma escribo correo envian mensaje sin solucion llevo dos dias no habre llave bronca nadie soluciones,2.1.27,2021-10-27 14:39:59,Negativo
no pasa acabo reinstalar no inicia sale error intente nuevo asi,2.1.27,2021-10-27 14:20:34,Negativo
no deja entrar,2.1.27,2021-10-27 14:15:03,Negativo
necesito ayuda intento ingresar llave sale ups salio mal intenta mas tardea 3 dias mismo afiliada tarjeta puedo hacer,2.1.27,2021-10-27 14:12:04,Negativo
no puedo entrar app,2.1.27,2021-10-27 14:11:22,Negativo
bien pude depositar depositenlleva 3 dias no habre siempre sale mismo ups salio mal cierre app intentelo nuevamente echo siento veces asta desinstale volvi instalar jose pueda hacer,2.1.27,2021-10-27 14:08:12,Negativo
demasiada mala no reconoce foto no puedo crear cuenta dni,2.1.27,2021-10-27 14:07:42,Negativo
app mas mod no funciona momentos necesita peor ahora lleva sin funcionar 2 dias app porqueria,2.1.27,2021-10-27 14:02:17,Negativo
app fallando no quiere validar datos ademas anterior cuenta quito 100 soles necesario appayuda mejorar,2.1.27,2021-10-27 14:44:58,Negativo
confirmar correo no puedo ingresar voy dos dias no puedo ingresar,2.1.27,2021-10-27 13:57:10,Negativo
sigue sin funcionar llave ayer no puedo hacer ni deposito tonteria arreglen vez,2.1.27,2021-10-27 13:51:23,Negativo
llave no responde hace dias,2.1.27,2022-08-03 01:29:52,Negativo
ahora no problemas rapido hacer pagos cobranzas,2.1.27,2022-01-31 20:16:37,Negativo
no abre app dice no habre dispositivos privilegio administrador no significa,2.1.27,2021-10-27 13:46:20,Negativo
app fallas ingresar dice ups salio mal voy 20 dias hace necesito poder hacer transferencia solucion favor,2.1.27,2021-10-27 13:29:53,Negativo
pesima aplicacion no puede abrir colgando cada rato,2.1.27,2022-01-31 19:39:01,Negativo
llevo dias intentando abrir app no puede quisiera pronta solucion,2.1.27,2021-10-27 13:28:55,Negativo
no deja usar llave hace 4 meses,2.1.27,2022-01-27 05:33:47,Negativo
principio app funcionaba bienahora no deja ingresar hace mas 24 horas solo sale ups salio mal mal servicio,2.1.27,2021-10-27 13:19:52,Negativo
app buenaahora asco no sirve ni siquiera mostrar saldo ni estrella merece,2.1.27,2022-01-25 14:03:22,Negativo
problemas no puedo entrar aplicacion error cierre aplicacion agosale mismo ayuda,2.1.27,2021-10-27 13:55:55,Negativo
hace 2 dias tratando hacer deposito no puedo ingresar app dice ocurrio error vuelve ingresar hago ultima actualizacion pasa superincomodo,2.1.27,2021-10-27 14:46:25,Negativo
problemas aplicacion cargo dice ocurrio problema cierre vuelva intentarlo problema 3 dias,2.1.27,2021-10-27 14:48:04,Negativo
dia ayer 261021 no puedo ingresar aplicacion,2.1.27,2021-10-27 14:55:54,Negativo
falla aplicacion aun luego ver actualizado no permite tapiar,2.1.27,2021-10-27 16:50:46,Negativo
dia ayer tratando crear cuenta pide verificar datos no reconoce primera foto dni parte delantera no reconoce tratando varias veces mil formas espero solucion prontonecesitaba aplicacion,2.1.27,2021-10-27 16:46:42,Negativo
principio no tenia problemasllevo casi 4 dias app sale salio mal saldo app ahora no deja no hacerpuse solo dni sera,2.1.27,2021-10-27 16:39:11,Negativo
feo,2.1.27,2021-12-22 13:19:03,Negativo
mal app no puedo hacer actualice apps salio mal,2.1.27,2021-10-27 16:34:18,Negativo
trato varios dias desafilarme desafilarme desfilo sigue igual espero 72 horas piden ingreso sigue igual,2.1.27,2021-10-27 16:22:15,Negativo
aplicacion presentando problemas operador claro no abre aplicativo indica error,2.1.27,2021-10-27 16:21:21,Negativo
actualizarlo desinstale celular instalenlo nuevo ayudara problema no quiere actualizar,2.1.27,2021-10-27 16:12:58,Negativo
veces necesito retirar dinero verdad bien mantenimiento no abre aplicacion incomodo,2.1.27,2021-10-27 16:06:06,Negativo
mala experiencia hace dos dias intento ingresar aplicacion sale salio mal debo cerrar volver abrir appaun asi no abre no deja realizar apeos tampoco recibir dinero espero puedan resolver problema,2.1.27,2021-10-27 16:04:13,Negativo
no descarga,2.1.27,2022-10-16 00:37:03,Negativo
pesimo querido registrarmesale ups salio mal cierra aplicacion vuelve intentarlo va dia facebook llave pide clave creo no clave no da nadietampoco sabemos ni chateamos llave pesimo servicio llave,2.1.27,2021-10-27 15:56:07,Negativo
piden ingrese pagina llaveno alguna forma preguntar no puede ingresar app solo opciones uso appresuelva problema acceso app 27092021 sigue mismo problema no poder ingresar aplicacion solo mensaje opus salio mal enojado atencion recibida enojada atencion recibida enojada atencion recibida,2.1.27,2021-10-27 15:55:06,Negativo
registrando papa verdad no hacerlo selfi,2.1.27,2021-10-27 15:49:16,Negativo
falla no puedo entrar aplicacion no puedo ni mapear,2.1.27,2021-10-27 15:46:46,Negativo
error no puedo abrir aplicacion solo sale ups salio mal,2.1.27,2021-10-27 15:40:58,Negativo
estan actualizando aplicacion quiero ingresar cuenta no puedo debe,2.1.27,2021-10-27 15:36:22,Negativo
no abre aplicacion,2.1.27,2021-10-27 15:35:28,Negativo
quiero entrar cuenta no entra sale error menciona cierre vuelva intentar requiere mas trabajo . necesito realizar operaciones no puede realizarlos x motivo voy mas 24 horas sigue mismo,2.1.27,2021-10-27 15:28:48,Negativo
pesima aplicacion no paso dia sale up salio mal no puedo ingresar,2.1.27,2021-10-27 15:11:48,Negativo
no entiendo aplicativo voy varios meses sigue rechazando diciendo no sale dni harta harta mismo peinado hice dni aplicacion llave frustrante veces estresante aplicacion llave frustrante veces estresante enojado atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida,2.1.27,2021-10-27 15:03:41,Negativo
no puedo acceder causa sarcasmo,2.1.27,2021-10-27 14:59:40,Negativo
continua saliendo mismo error no permite ingresar aplicacion ups salio mal cierra favor arreglen mucha gente depende aplicacion,2.1.27,2021-10-27 14:56:26,Negativo
verdad primero funcionaba bienpide actualizacion no arresta fallando no abre aplicativo pena gustaba,2.1.27,2021-10-27 13:06:03,Negativo
pesimo servicio registro no reconoce rostro intente miles veces salio problema no puede validar identidad asco aplicacion ojala eliminen play store,2.1.27,2021-10-27 00:32:46,Negativo
intentando abrir aplicacion movil salio error vuelva intentar van dos dias puedo ingresar,2.1.27,2021-10-27 12:57:23,Negativo
hace 2 dias no entrando aplicacion desistalo vuelvo instalar varios usuarios aparece mismo,2.1.27,2021-10-27 12:48:33,Negativo
pesimo tratando entrar aplicacion sale error ahora no permite ingresar,2.1.27,2021-10-27 02:42:27,Negativo
no responde desden hace rato,2.1.27,2021-10-27 02:37:51,Negativo
no cargando no pasa,2.1.27,2021-10-27 02:32:59,Negativo
no puedo entrar cuenta sale ocurrio mal,2.1.27,2021-10-27 02:24:04,Negativo
mala aplicacion demora cargar hace perder tiempo seria bueno mejoren calidad servicio,2.1.27,2021-10-27 02:22:08,Negativo
quiero registrarmemomento validar identidad sale no puede validar intente mas tardemas intentado siempre mismo,2.1.27,2021-10-27 01:55:20,Negativo
no reconoce selfi supuestamente no misma persona,2.1.27,2021-10-27 01:50:35,Negativo
no sucedioquitado 2640 soles cuenta llave ni siquiera dan razon ni siquiera hecho giro deposito alguno simplemente dinero desaparecio hice reclamo espero devolucion mismo,2.1.27,2022-01-22 03:31:55,Negativo
responden enviaron notificacion codigo confirmar mapeollegar codigo espero espero culmina tiempo mapeo mal parte no llega codigooooooooooo enojado atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida enojada atencion recibida,2.1.27,2021-10-27 01:28:02,Negativo
mal no puedo abrir dos dias comprar no pude pagar compras sale ups salio mal necesito solucionar gracias,2.1.27,2021-10-27 01:27:37,Negativo
no puedo abrir llave jose pasa actualizaron si van malograrlo,2.1.27,2021-10-27 02:56:16,Negativo
cambie celular no puedo ingresar app siempre sale error pesar buena conexion internet,2.1.27,2021-10-27 01:22:43,Negativo
tapie numero realizaron descuento no llego numero comunique via facebook llave dice si realizo mapeo no sale movimientos ni persona volver tapiar persona ahora monto dinero va regresar,2.1.27,2022-01-21 01:24:45,Negativo
veces pagos no reflejan receptor emisor si sale debitado,2.1.27,2021-10-27 01:10:04,Negativo
nueva actualizacion desastre no puede abrir llave sale diciendo ups salio mal cierra aplicacion vuelvela abrir hecho monton veces no puede abrir solucion dan,2.1.27,2021-10-27 00:56:27,Negativo
momento bien aplicacion abri dni no inconveniente alguno ahi ley descuenta sera abrieron cuenta bcp,2.1.27,2022-01-19 14:17:15,Negativo
genial aun no ningun tipo inconveniente llave viable,2.1.27,2021-10-27 00:51:53,Negativo
cambie equipo migre usando mismo numero ahora no llega codigo poder registrarme,2.1.27,2021-12-27 11:40:16,Negativo
oigala hice mapeo 60 soles tarde recien dicen no llegado dinero destinatariotampoco cuenta dinero descontento no impresionado,2.1.27,2021-10-27 00:47:55,Negativo
intento ingresar sale ups salio mal dia no permite ingresar app,2.1.27,2021-10-27 00:44:19,Negativo
buenas noches aplicacion fallando dia ayer aparece ups salio mal cierre vuelva intentarlo desinstaladosigue fallando demas personas si podido mapear espero solucion problema mas pronto posible,2.1.27,2021-10-27 00:39:53,Negativo
mapeo no llegoapp mantenimiento sin ninguna viso previo solo salio notificaciondinero nunca llego ni muestra historial exijo respuesta pronta,2.1.27,2021-10-27 00:34:19,Negativo
descargo aplicacion siempre sale falla vuelve intentar,2.1.27,2021-10-27 01:20:12,Negativo
llave asco actualizacion malogra mas peor hace perder dinero,2.1.27,2021-10-27 02:57:12,Negativo
actualiza ups salio mal cierre aplicacion asi dia,2.1.27,2021-10-27 03:06:19,Negativo
excelentemonto x dia deberia aumentar aunque 1000 dia,2.1.27,2022-01-22 05:02:44,Negativo
no puedo entrar sale no puede entrar mala aplicacion,2.1.27,2021-10-27 12:42:51,Negativo
fallando aplicacion no abre,2.1.27,2021-10-27 12:41:47,Negativo
no puedo acceder llave dice derechos administrador no entiendo,2.1.27,2022-01-25 12:21:35,Negativo
aplicacion buena facilitadoproblema no puedo ingresar plataforma llave gustaria verifiquen error,2.1.27,2021-10-27 12:40:22,Negativo
no puedo descargar aplicativo,2.1.27,2022-01-25 01:21:24,Negativo
sigue mismo proceso no puedo entraresposo puedo hago necesito urgente,2.1.27,2021-10-27 11:53:35,Negativo
llave dni intento retirar dinero sale mensaje ups salio mal vuelve intentarlo intento problema conexion internet no no seguro usar aplicacion,2.1.27,2021-10-27 11:47:36,Negativo
pesimo funcionamiento toda semana,2.1.27,2021-10-27 11:37:48,Negativo
pesima no carga ayer app no responde,2.1.27,2021-10-27 11:14:58,Negativo
anda bienjusto ayer tarde ahora no puedo ingresar app favor corrijan problema reinstale varias vecesaun favor pueden darle solucion gracias,2.1.27,2021-10-27 11:06:45,Negativo
porqueria app no instalen,2.1.27,2021-10-27 11:04:36,Negativo
mas 10 minutos no descarga aplicacion,2.1.27,2022-01-24 19:08:59,Negativo
no puedo abrir aplicacion llave dias atras si favor espero solucionen pronto,2.1.27,2021-10-27 07:50:51,Negativo
pesima aplicacion llevo dias intentando reconocimiento facial cuenta dni hice consulta messenger no dan solucion,2.1.27,2022-01-23 21:50:56,Negativo
vez peor llave ni apea,2.1.27,2023-01-15 19:49:39,Negativo
solo dice apps salio mal cierra aplicacion vuelvela abrir intenta unas 20 veces no sale mas pesimo servicio,2.1.27,2021-10-27 04:59:10,Negativo
pesimo servicio necesita app resulta dicen salio mal simplemente no permite realizar pagos ciertos numeros,2.1.27,2021-10-27 04:03:22,Negativo
m ase complicado x no puedo ingresar ingreso m sale ups paso sale cerrar aplicacion verdad no tenia problemas ahora pesimo,2.1.27,2021-10-27 03:52:20,Negativo
pesima actualizacion app indica debo acercarme oficina mas cercana activacion token digital sorprendido,2.1.27,2021-10-27 03:51:21,Negativo
no permite ver saldo apean cada rato dice ocurrio error,2.1.27,2022-08-24 20:58:00,Negativo
no limites giros dinero,2.1.27,2022-01-22 18:11:48,Negativo
sigo sin poder entrar llave sale mismo error,2.1.27,2021-10-27 03:51:16,Negativo
sale ups salio mal pide cierre aplicacion vuelvo hacer nuevo nunca ingreso,2.1.27,2021-10-27 03:36:57,Negativo
pesimo apple quiero tapar no puede mismo pasa quiero ver saldo pesar volvi desinstalar instalar si quiero mapear emergencia no puedo horriblemente,2.1.27,2021-10-27 12:54:16,Negativo
hace semana hice mapeo nunca llego persona robaron dinero nunca regreso cuenta ahora quiero realizar mapeo sale mantenimiento man mal espero puedan cambiar,2.1.27,2021-10-31 18:01:16,Negativo
  no gusto reconocimiento facial no reconoce dni vota intentado varias veces hacersale error favor tomen medidas precaucion,2.1.27,2021-11-04 14:53:33,Negativo
pesimo hace dias no puedo realizar transacciones sale mantenimiento,2.1.27,2021-10-31 18:10:34,Negativo
demora actualizar descontento no impresionado,2.1.27,2022-03-05 00:07:49,Negativo
demora actualizar enojado frustrado enojado frustrado,2.1.27,2022-02-18 16:25:29,Negativo
buena ap . casos emergenciaaveces no da solucion movimientos no asiste ni devuelven insatisfecho triste,2.1.27,2022-03-05 00:17:18,Negativo
no puede actualizar,2.1.27,2022-02-18 15:49:04,Negativo
pesimo servicio,2.1.27,2022-06-03 13:36:27,Negativo
no puedo probarlo b,2.1.27,2022-03-07 12:26:44,Negativo
dificil registrarse vengo intentando registrar tarjeta hace mes siempre sale problema ahora problematico,2.1.27,2022-11-21 17:18:06,Negativo
no m deja actualizar ap .,2.1.27,2022-03-07 21:58:29,Negativo
llevo dos semanas tratando actualizar nunca termina cargar incomodidad,2.1.27,2022-03-04 23:43:01,Negativo
pidio actualizar ahora demora eternidad actualizar justo tenia hacer movimientos,2.1.27,2022-02-18 15:43:21,Negativo
varios dias tratando actualizar no funciona pena,2.1.27,2022-03-07 23:54:19,Negativo
pesima no logro actualizar intente varias veces frustradono puedo avanzar aplicacion no actualiza malo app,2.1.27,2022-03-08 00:20:13,Negativo
pesimo hace semana no puedo ingresar app desinstale ultima mediano logro ingresar,2.1.27,2022-06-01 00:10:14,Negativo
no pasa llave creado llave si puede saber,2.1.27,2022-03-09 16:07:45,Negativo
van tres dias no puedo volver instalar aplicacion saldo fallado no podia acceder aplicacion dijeron desinstala aplicacion no descarga solucion urgente,2.1.27,2022-05-30 17:24:08,Negativo
no aceptas datos borro informacion app traba momentos 410,2.1.27,2022-05-30 17:12:11,Negativo
pide cada rato actualizar aplicacion asi no puede gran problema aplicacion incluso aveces pone lento aplicacion,2.1.27,2022-03-11 15:52:31,Negativo
cambie numero numero anterior no existe no acceso codigos envia llave acceder cuenta problema acceso,2.1.27,2022-03-12 13:33:55,Negativo
pesimo no puedo actualizar hace dias,2.1.27,2022-03-07 22:06:39,Negativo
llevo tres dias no puedo descargar aplicacion,2.1.27,2022-03-12 15:47:07,Negativo
necesito utilizarla huawei no puede x dice k no play store x favor solucionarlo vez,2.1.27,2022-03-04 18:55:46,Negativo
no pasa llave,2.1.27,2022-03-04 13:57:33,Negativo
no puedo actualizar,2.1.27,2022-02-18 17:02:27,Negativo
no actualiza app llave,2.1.27,2022-02-28 02:04:47,Negativo
principio funcionaba bien gustoahora siempre dice ocurrio error no pasa no deja mapear,2.1.27,2022-02-28 03:39:58,Negativo
no puedo actualizar llave,2.1.27,2022-02-28 06:57:47,Negativo
pide actualizar nunca termina dicha actualizacion,2.1.27,2022-02-28 20:58:48,Negativo
hace 3 dias no puedo abrir llave necesito mandar dinero solo aparece necesita actualizar actualice solo llegas 2 despues sale actualizacion fallado asi siempre indignante serio,2.1.27,2022-03-01 03:18:37,Negativo
no deja actualizar,2.1.27,2022-03-01 04:40:13,Negativo
bien pidio actualizar nunca actualizo semana intentando desinstale ahora tampoco puedo volver instalar llevo 3 dias intentandolo,2.1.27,2022-03-01 16:22:49,Negativo
